season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,update_dt,headshot_url
2016,LA,K,NA,1,CUT,Taylor Bertolet,Taylor,Bertolet,1992-10-24,5-9,174,Texas A&M,NA,00-0032669,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER775543.png
2016,LA,LB,NA,55,ACT,Nicholas Grigsby,Nicholas,Grigsby,1992-07-02,6-1,220,Pittsburgh,NA,00-0032674,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI645087.png
2016,LA,LB,NA,NA,DEV,Cassanova McKinzy,Cassanova,McKinzy,1992-11-17,6-3,253,Auburn,NA,00-0032751,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK676895.png
2016,LA,LB,NA,NA,DEV,Reggie Northrup,Reggie,Northrup,1993-10-17,6-1,231,Florida State,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR611002.png
2016,LA,LB,NA,49,CUT,Darreon Herring,Darreon,Herring,1993-11-23,6-2,227,Vanderbilt,NA,00-0032675,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HER514381.png
2016,LA,LS,NA,44,ACT,Jake McQuaide,Jake,McQuaide,1987-12-07,6-2,244,Ohio State,Elder (OH),00-0028394,14676,3128aa52-4c62-4096-bf31-bef0fe8d6abc,25549,7990,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCQ288110.png
2016,LA,LS,NA,42,CUT,Jeff Overbaugh,Jeff,Overbaugh,1993-11-24,6-2,236,San Diego State,NA,00-0033115,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OVE129801.png
2016,LA,MLB,NA,52,ACT,Alec Ogletree,Alec,Ogletree,1991-09-25,6-2,245,Georgia,Newnan (GA),00-0030527,15806,b94f3978-ba88-428a-924b-3fbfdf04b058,26653,8695,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OGL654714.png
2016,LA,OG,NA,65,ACT,Demetrius Rhaney,Demetrius,Rhaney,1992-06-22,6-2,301,Tennessee State,NA,00-0031399,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RHA444955.png
2016,LA,OG,NA,69,ACT,Cody Wichmann,Cody,Wichmann,1992-03-02,6-5,319,Fresno State,NA,00-0032247,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIC179616.png
2016,LA,OG,NA,66,ACT,David Arkin,David,Arkin,1987-10-07,6-5,307,Missouri State,NA,00-0028048,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARK296636.png
2016,LA,OG,NA,68,ACT,Jamon Brown,Jamon,Brown,1993-03-15,6-4,323,Louisville,Fern Creek (KY),00-0032244,2576647,d34ef6d4-6a88-4207-9344-a867d120753f,28460,10277,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO485991.png
2016,LA,OLB,NA,58,ACT,Cory Littleton,Cory,Littleton,1993-11-18,6-3,227,Washington,Mount Miguel (CA),00-0032677,2978304,385953af-6b16-42b8-9a58-23fd8d50d935,29718,11113,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIT776417.png
2016,LA,OLB,NA,59,RES,Josh Forrest,Josh,Forrest,1992-02-24,6-3,249,Kentucky,NA,00-0033113,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR496380.png
2016,LA,OLB,NA,26,ACT,Mark Barron,Mark,Barron,1989-10-27,6-2,213,Alabama,St. Paul's (AL),00-0029670,14932,98c7ad4f-8e63-4028-b3ca-84dd37a5ae64,25717,8197,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR661788.png
2016,LA,OT,NA,79,ACT,Rob Havenstein,Rob,Havenstein,1992-05-13,6-7,321,Wisconsin,Linganore (MD),00-0032242,2515613,ec810fdb-ae6f-49ad-9538-31d1e6dfa578,28445,10270,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAV249308.png
2016,LA,OT,NA,72,ACT,Pace Murphy,Pace,Murphy,1994-03-02,6-6,295,Northwestern State-Louisiana,NA,00-0032680,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR520166.png
2016,LA,OT,NA,77,DEV,Isaiah Battle,Isaiah,Battle,1993-02-10,6-7,290,Clemson,NA,00-0032272,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAT414731.png
2016,LA,OT,NA,64,ACT,Andrew Donnal,Andrew,Donnal,1992-03-03,6-6,316,Iowa,NA,00-0032246,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DON467175.png
2016,LA,OT,NA,70,CUT,Jordan Swindle,Jordan,Swindle,1994-03-16,6-7,304,Kentucky,NA,00-0032686,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SWI377789.png
2016,LA,P,NA,6,ACT,Johnny Hekker,Johnny,Hekker,1990-02-08,6-5,236,Oregon State,Bothell (WA),00-0028872,15153,380435a9-1833-4381-a12b-498a43732798,26350,8381,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEK403291.png
2016,LA,QB,NA,17,ACT,Case Keenum,Case,Keenum,1988-02-17,6-1,205,Houston,Wylie (TX),00-0028986,15168,1b3d350a-478b-4542-a430-d12cc96adc22,26483,8065,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEE690598.png
2016,LA,QB,NA,14,ACT,Sean Mannion,Sean,Mannion,1992-04-25,6-6,233,Oregon State,Foothill (CA),00-0032245,2517017,91ead748-e3b0-4926-bd3b-3e327b44e6bc,28477,10176,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN548238.png
2016,LA,QB,NA,16,ACT,Jared Goff,Jared,Goff,1994-10-14,6-4,215,California,Marin Catholic (CA),00-0033106,3046779,aba8f925-ffbf-4654-bfa7-a25d3d237494,29235,10729,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOF219636.png
2016,LA,QB,NA,2,CUT,Dylan Thompson,Dylan,Thompson,1991-10-25,6-3,218,South Carolina,NA,00-0031510,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO537623.png
2016,LA,RB,NA,36,ACT,Aaron Green,Aaron,Green,1992-10-15,5-11,201,Texas Christian,NA,00-0032672,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE034007.png
2016,LA,RB,NA,34,ACT,Chase Reynolds,Chase,Reynolds,1987-10-22,6-0,205,Montana,NA,00-0028795,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY105214.png
2016,LA,RB,NA,27,NWT,Tre Mason,Tre,Mason,1993-08-06,5-8,207,Auburn,NA,00-0031391,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAS269896.png
2016,LA,RB,NA,NA,DEV,Brandon Wegher,Brandon,Wegher,1990-12-09,5-10,205,Morningside,NA,00-0031875,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEG651250.png
2016,LA,RB,NA,30,ACT,Todd Gurley,Todd,Gurley,1994-08-03,6-1,227,Georgia,Tarboro (NC),00-0032241,2977644,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,28398,10147,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUR000000.png
2016,LA,RB,NA,39,ACT,Malcolm Brown,Malcolm,Brown,1993-05-15,5-11,224,Texas,Byron P. Steele (TX),00-0031806,2570986,0e7e6cbb-0e88-4a74-b457-1753851e37f3,28990,10202,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO550137.png
2016,LA,RB,NA,23,RES,Benny Cunningham,Benny,Cunningham,1990-07-07,5-10,217,Middle Tennessee State,NA,00-0029795,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUN106619.png
2016,LA,SAF,NA,27,ACT,Isaiah Johnson,Isaiah,Johnson,1992-05-16,6-1,202,Georgia Tech,NA,00-0031657,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH321472.png
2016,LA,SS,NA,25,ACT,T.J. McDonald,T.J.,McDonald,1991-01-26,6-2,217,USC,NA,00-0030530,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD574475.png
2016,LA,SS,NA,27,CUT,Mike Caputo,Mike,Caputo,1992-10-26,6-0,200,Wisconsin,NA,00-0032873,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAP759395.png
2016,LA,T,NA,63,RES,Darrell Williams,Darrell,Williams,1993-08-03,6-4,301,South Florida,NA,00-0031821,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL207373.png
2016,LA,T,NA,73,ACT,Greg Robinson,Greg,Robinson,1992-10-21,6-5,332,Auburn,NA,00-0031386,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB501818.png
2016,LA,TE,NA,84,ACT,Temarrick Hemingway,Temarrick,Hemingway,1993-07-30,6-5,244,South Carolina State,North Myrtle Beach (SC),00-0033112,2580330,02fc59d0-8a66-431f-97fc-21fdc096eb14,29411,11009,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEM189859.png
2016,LA,TE,NA,89,ACT,Tyler Higbee,Tyler,Higbee,1993-01-01,6-4,243,Western Kentucky,East Lake (FL),00-0033110,2573401,0df7912d-9e81-47ea-b4f7-d04986df4ee8,29344,10854,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIG033222.png
2016,LA,TE,NA,88,ACT,Lance Kendricks,Lance,Kendricks,1988-01-30,6-3,250,Wisconsin,NA,00-0027985,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEN102780.png
2016,LA,TE,NA,NA,DEV,Bryce Williams,Bryce,Williams,1993-02-24,6-5,260,East Carolina,NA,00-0032583,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL170839.png
2016,LA,TE,NA,46,RES,Cory Harkey,Cory,Harkey,1990-06-17,6-4,259,UCLA,NA,00-0028958,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR162438.png
2016,LA,TE,NA,48,CUT,Justice Cunningham,Justice,Cunningham,1991-01-14,6-3,258,South Carolina,NA,00-0030129,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUN505098.png
2016,LA,TE,NA,82,CUT,Benson Browne,Benson,Browne,1992-09-29,6-6,255,North Carolina State,NA,00-0033101,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO778637.png
2016,LA,WR,NA,10,ACT,Pharoh Cooper,Pharoh,Cooper,1995-03-07,5-11,207,South Carolina,Havelock (NC),00-0033111,3048897,4f724338-aa8c-436d-90b2-45299572c53e,29351,10823,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COO679646.png
2016,LA,WR,NA,83,ACT,Brian Quick,Brian,Quick,1989-06-05,6-3,218,Appalachian State,NA,00-0029640,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/QUI043372.png
2016,LA,WR,NA,8,ACT,Paul McRoberts,Paul,McRoberts,1992-11-15,6-2,200,Southeast Missouri State,NA,00-0032679,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCR584270.png
2016,LA,WR,NA,3,RES,Marquez North,Marquez,North,1995-04-21,6-4,216,Tennessee,NA,00-0032681,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR596863.png
2016,LA,WR,NA,86,RES,Nelson Spruce,Nelson,Spruce,1992-12-05,6-1,205,Colorado,NA,00-0032685,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPR770940.png
2016,LA,WR,NA,12,RSN,Stedman Bailey,Stedman,Bailey,1990-11-11,5-10,194,West Virginia,NA,00-0030532,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAI627251.png
2016,LA,WR,NA,13,ACT,Mike Thomas,Mike,Thomas,1994-08-16,6-1,200,Southern Mississippi,DuSable (IL),00-0033114,3123986,88856dfa-45ce-4b6e-bbf7-4f8413ac89ca,29440,11076,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO308973.png
2016,LA,WR,NA,15,RES,Bradley Marquez,Bradley,Marquez,1992-12-14,5-10,196,Texas Tech,NA,00-0031818,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR305700.png
2016,LA,WR,NA,NA,DEV,Brandon Shippen,Brandon,Shippen,1994-05-17,5-11,198,Temple,NA,00-0032625,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHI503539.png
2016,LA,WR,NA,11,ACT,Tavon Austin,Tavon,Austin,1990-03-15,5-8,176,West Virginia,Dunbar (MD),00-0030525,15786,502b3a6c-e965-478a-858e-964b4ac2296c,26631,8793,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AUS659596.png
2016,LA,WR,NA,18,ACT,Kenny Britt,Kenny,Britt,1988-09-19,6-3,223,Rutgers,NA,00-0027006,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI708216.png
2016,LA,WR,NA,12,CUT,David Richards,David,Richards,1993-05-04,6-4,213,Arizona,NA,00-0032603,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC225540.png
2016,LA,WR,NA,16,CUT,Austin Hill,Austin,Hill,1991-07-17,6-3,212,Arizona,NA,00-0032101,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL087132.png
2016,LA,WR,NA,81,CUT,Duke Williams,Duke,Williams,1993-05-13,6-2,216,Auburn,NA,00-0032945,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL236356.png
2016,MIA,C,NA,51,RES,Mike Pouncey,Mike,Pouncey,1989-07-24,6-5,299,Florida,Lakeland (FL),00-0027953,13974,041c36ad-0d7d-4ed1-8157-95092b3027a4,24802,7548,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POU545069.png
2016,MIA,C,NA,64,ACT,Jake Brendel,Jake,Brendel,1992-09-10,6-4,305,UCLA,Plano East (TX),00-0032701,2577185,658f1215-e84a-4170-aaea-a6e8bacc8ff5,29887,10918,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE273025.png
2016,MIA,C,NA,60,ACT,Kraig Urbik,Kraig,Urbik,1985-09-23,6-5,334,Wisconsin,NA,00-0027053,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/URB695653.png
2016,MIA,C,NA,65,ACT,Anthony Steen,Anthony,Steen,1990-05-09,6-3,313,Alabama,NA,00-0030887,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE080223.png
2016,MIA,CB,NA,25,ACT,Xavien Howard,Xavien,Howard,1993-07-04,6-1,198,Baylor,Wheatley (TX),00-0033050,2978935,e6bcb4f1-c2c8-4dd9-b826-af01182875f2,29272,11061,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOW492325.png
2016,MIA,CB,NA,33,RES,Ifo Ekpre-Olomu,Ifo,Ekpre-Olomu,1993-07-10,5-9,200,Oregon,NA,00-0032140,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EKP563610.png
2016,MIA,CB,NA,41,ACT,Byron Maxwell,Byron,Maxwell,1988-02-23,6-1,203,Clemson,NA,00-0028111,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAX395038.png
2016,MIA,CB,NA,36,ACT,Tony Lippett,Tony,Lippett,1992-07-02,6-3,194,Michigan State,NA,00-0031594,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIP247808.png
2016,MIA,CB,NA,28,ACT,Bobby McCain,Bobby,McCain,1993-08-18,5-11,192,Memphis,Oxford (AL),00-0031587,2575606,7f32c3e6-113f-4922-b51d-a1a5a1d43bcf,28533,10422,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC050868.png
2016,MIA,DB,NA,38,RES,Chimdi Chekwa,Chimdi,Chekwa,1988-01-07,6-0,190,Ohio State,NA,00-0028051,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHE206486.png
2016,MIA,DB,NA,1,CUT,Chris Culliver,Chris,Culliver,1988-08-17,6-0,199,South Carolina,NA,00-0028018,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUL399285.png
2016,MIA,DB,NA,37,ACT,A.J. Hendy,A.J.,Hendy,1993-04-08,6-0,209,Maryland,NA,00-0032620,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN383939.png
2016,MIA,DB,NA,40,ACT,Lafayette Pitts,Lafayette,Pitts,1992-09-24,5-10,196,Pittsburgh,NA,00-0032617,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIT535262.png
2016,MIA,DB,NA,29,CUT,Al Louis-Jean,Al,Louis-Jean,1993-10-13,6-1,187,Boston College,NA,00-0031352,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOU680177.png
2016,MIA,DB,NA,29,CUT,Brandon Harris,Brandon,Harris,1990-01-24,5-10,189,Miami (Fla.),NA,00-0027998,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR348139.png
2016,MIA,DE,NA,72,CUT,Cleyon Laing,Cleyon,Laing,1990-11-21,6-4,299,Iowa State,NA,00-0032335,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAI322107.png
2016,MIA,DE,NA,50,ACT,Andre Branch,Andre,Branch,1989-07-14,6-5,263,Clemson,NA,00-0029600,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA489900.png
2016,MIA,DE,NA,91,ACT,Cameron Wake,Cameron,Wake,1982-01-30,6-3,263,Penn State,NA,00-0023368,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAK155481.png
2016,MIA,DE,NA,NA,DEV,Julius Warmsley,Julius,Warmsley,1990-05-15,6-1,294,Tulane,NA,00-0031225,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR431675.png
2016,MIA,DE,NA,98,CUT,Jason Jones,Jason,Jones,1986-05-23,6-5,278,Eastern Michigan,NA,00-0026194,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON448884.png
2016,MIA,DE,NA,94,ACT,Mario Williams,Mario,Williams,1985-01-31,6-6,300,North Carolina State,NA,00-0023750,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL431243.png
2016,MIA,DE,NA,95,RSN,Dion Jordan,Dion,Jordan,1990-03-05,6-6,275,Oregon,Chandler (AZ),00-0030555,15800,94ee954f-baf6-489c-b50f-3b60b2506f33,26626,8658,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOR165083.png
2016,MIA,DE,NA,78,ACT,Terrence Fede,Terrence,Fede,1991-11-19,6-4,267,Marist,NA,00-0031317,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FED152616.png
2016,MIA,DE,NA,96,CUT,Farrington Huguenin,Farrington,Huguenin,1992-05-08,6-4,268,Kentucky,NA,00-0032622,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG805403.png
2016,MIA,DE,NA,66,CUT,Cedric Reed,Cedric,Reed,1992-10-09,6-5,269,Texas,NA,00-0031640,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE159531.png
2016,MIA,DT,NA,97,ACT,Jordan Phillips,Jordan,Phillips,1992-09-21,6-6,335,Oklahoma,Circle (KS),00-0031557,2577466,023af11a-3aa1-4266-b163-31cf6369ef3b,28440,10311,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PHI386190.png
2016,MIA,DT,NA,96,CUT,Leon Orr,Leon,Orr,1992-02-11,6-5,320,Florida,NA,00-0031888,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ORR341795.png
2016,MIA,DT,NA,75,ACT,Nick Williams,Nick,Williams,1990-02-21,6-4,309,Samford,NA,00-0030500,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL456378.png
2016,MIA,DT,NA,90,ACT,Earl Mitchell,Earl,Mitchell,1987-09-25,6-3,310,Arizona,NA,00-0027684,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT240204.png
2016,MIA,DT,NA,93,ACT,Ndamukong Suh,Ndamukong,Suh,1987-01-06,6-4,305,Nebraska,Grant (OR),00-0027855,13234,f0f60621-a075-41f6-a07d-74fd9e1348f2,23977,6537,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUH046142.png
2016,MIA,FS,NA,31,ACT,Michael Thomas,Michael,Thomas,1990-03-17,5-11,193,Stanford,Nimitz (TX),00-0028908,15231,16e13f52-32b1-416f-83ae-1cbf2f92cffc,26265,8825,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO308948.png
2016,MIA,FS,NA,30,ACT,Bacarri Rambo,Bacarri,Rambo,1990-06-27,6-0,211,Georgia,NA,00-0030289,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAM021629.png
2016,MIA,FS,NA,20,RES,Reshad Jones,Reshad,Jones,1988-02-25,6-1,214,Georgia,NA,00-0027762,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON653665.png
2016,MIA,FS,NA,35,ACT,Walt Aikens,Walt,Aikens,1991-06-19,6-1,218,Liberty,NA,00-0031307,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AIK288111.png
2016,MIA,K,NA,3,ACT,Andrew Franks,Andrew,Franks,1993-01-11,6-1,202,RPI,NA,00-0031718,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRA570164.png
2016,MIA,K,NA,7,CUT,Marshall Koehn,Marshall,Koehn,1992-08-29,6-0,205,Iowa,NA,00-0032616,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOE369462.png
2016,MIA,LB,NA,57,ACT,Trevor Reilly,Trevor,Reilly,1988-01-17,6-5,245,Utah,NA,00-0031000,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REI575845.png
2016,MIA,LB,NA,45,ACT,Mike Hull,Mike,Hull,1991-05-25,6-0,233,Penn State,NA,00-0031719,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUL213269.png
2016,MIA,LB,NA,NA,DEV,Lamin Barrow,Lamin,Barrow,1990-11-29,6-1,237,LSU,NA,00-0031354,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR662715.png
2016,MIA,LB,NA,NA,DEV,Brandon Watts,Brandon,Watts,1991-01-21,6-2,231,Georgia Tech,NA,00-0031244,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT686542.png
2016,MIA,LB,NA,42,ACT,Spencer Paysinger,Spencer,Paysinger,1988-06-28,6-2,249,Oregon,NA,00-0028368,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAY528965.png
2016,MIA,LB,NA,56,CUT,James-Michael Johnson,James-Michael,Johnson,1989-08-20,6-1,238,Nevada,NA,00-0029279,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH337662.png
2016,MIA,LB,NA,44,CUT,Akil Blount,Akil,Blount,1994-07-02,6-2,249,Florida A&M,NA,00-0032623,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLO321732.png
2016,MIA,LB,NA,57,CUT,Tyler Gray,Tyler,Gray,1993-02-17,6-4,236,Boise State,NA,00-0032619,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA789901.png
2016,MIA,LS,NA,92,ACT,John Denney,John,Denney,1978-12-13,6-5,242,Brigham Young,NA,00-0023173,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN261515.png
2016,MIA,LS,NA,59,CUT,Ryan DiSalvo,Ryan,DiSalvo,1994-01-20,6-4,240,San Jose State,NA,00-0032615,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIS103822.png
2016,MIA,MLB,NA,47,ACT,Kiko Alonso,Kiko,Alonso,1990-08-14,6-3,239,Oregon,Los Gatos (CA),00-0030401,15819,1b0234dc-a434-4c31-bb41-6457c068a0fa,26669,8698,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALO444955.png
2016,MIA,OG,NA,63,CUT,Dallas Thomas,Dallas,Thomas,1989-10-30,6-5,316,Tennessee,NA,00-0030531,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO091308.png
2016,MIA,OG,NA,74,ACT,Jermon Bushrod,Jermon,Bushrod,1984-08-19,6-5,320,Towson,NA,00-0025512,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS379552.png
2016,MIA,OG,NA,67,ACT,Laremy Tunsil,Laremy,Tunsil,1994-08-02,6-5,316,Mississippi,Columbia (FL),00-0032380,3051890,813c2073-8f69-4f6f-94a6-6819cd14b4f3,29247,10964,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUN565442.png
